page_number,zpid,url,imgHouse,address,price,unformattedPrice,latLong,isHomeRecomendation,brokerName,homeType,beds,baths,areas,livingArea,taxAssessedValue,lotAreaValue,lotAreaUnit,daysOnZillow,zestimate,statusType,homeStatus
10,32285408,https://www.zillow.com/homedetails/58-Laurel-Ave-Staten-Island-NY-10304/32285408_zpid/,https://photos.zillowstatic.com/fp/519877a066a7787c1e327dc562f5d2bd-p_e.jpg,"58 Laurel Avenue, Staten Island, NY 10304","$494,900",494900,"{'latitude': 40.619503, 'longitude': -74.08375}",False,Listing by: Island Advantage Realty LLC,SINGLE_FAMILY,3,2,1116,1116,493000,3049,sqft,24,485800,FOR_SALE,FOR_SALE
10,448293439,https://www.zillow.com/homedetails/18-70-211th-St-APT-5K-Bayside-NY-11360/448293439_zpid/,https://photos.zillowstatic.com/fp/100e0c50de87b9fb8ecaae7292de772d-p_e.jpg,"18-70 211th Street #5K, Bayside, NY 11360","$345,000",345000,"{'latitude': 40.781338, 'longitude': -73.78225}",False,Listing by: Edna Mashaal Realty LLC,CONDO,3,1,1200,1200,,,,29,,FOR_SALE,FOR_SALE
10,32358778,https://www.zillow.com/homedetails/16-Cheryl-Ave-Staten-Island-NY-10312/32358778_zpid/,https://photos.zillowstatic.com/fp/426d64adff784da5e64671e7628987e4-p_e.jpg,"16 Cheryl Ave, Staten Island, NY 10312","$680,000",680000,"{'latitude': 40.5593, 'longitude': -74.17838}",False,Listing by: Momentum Real Estate LLC,SINGLE_FAMILY,3,2,1280,1280,672000,2660,sqft,17,681900,FOR_SALE,FOR_SALE
10,29832333,https://www.zillow.com/homedetails/876-E-223rd-St-Bronx-NY-10466/29832333_zpid/,https://photos.zillowstatic.com/fp/fb75330d40f24833df70319f4cae3297-p_e.jpg,"876 E 223rd St, Bronx, NY 10466","$499,000",499000,"{'latitude': 40.884464, 'longitude': -73.855804}",False,Listing by: ARDEBILI MICHAEL,MULTI_FAMILY,4,2,2110,2110,693000,2060,sqft,58,829400,FOR_SALE,FOR_SALE
10,32052321,https://www.zillow.com/homedetails/5040-184th-St-Flushing-NY-11365/32052321_zpid/,https://photos.zillowstatic.com/fp/f263375ef5c19ab85cbbc4de09259042-p_e.jpg,"50-40 184 Street, Fresh Meadows, NY 11365","$818,000",818000,"{'latitude': 40.74345, 'longitude': -73.792274}",False,Listing by: Maureen Folan R E Group LLC,SINGLE_FAMILY,2,2,917,917,775000,,,30,,FOR_SALE,FOR_SALE
10,30628004,https://www.zillow.com/homedetails/1259-Madison-St-Brooklyn-NY-11221/30628004_zpid/,https://photos.zillowstatic.com/fp/1f843b8557ef2ea7fc6b9adee35b6a50-p_e.jpg,"1259 Madison Street, Brooklyn, NY 11211","$1,200,000",1200000,"{'latitude': 40.695133, 'longitude': -73.91337}",False,Listing by: Keller Williams Realty Greater,MULTI_FAMILY,5,3,2643,2643,1353000,1950,sqft,2,,FOR_SALE,FOR_SALE
10,59996615,https://www.zillow.com/homedetails/330-Wythe-Ave-APT-6D-Brooklyn-NY-11249/59996615_zpid/,https://photos.zillowstatic.com/fp/43b4d53319438943cd1829d2336ea167-p_e.jpg,"330 Wythe Ave APT 6D, Brooklyn, NY 11249","$1,350,000",1350000,"{'latitude': 40.714954, 'longitude': -73.9653}",False,Listing by: Avenues Real Estate,CONDO,2,2,1066,1066,234776,,,24,,FOR_SALE,FOR_SALE
10,89069449,https://www.zillow.com/homedetails/6422-Bay-Pkwy-3A-Brooklyn-NY-11204/89069449_zpid/,https://photos.zillowstatic.com/fp/0b4034a391d0c42d90fdd7a70a65abf8-p_e.jpg,"6422 Bay Parkway #3A, Brooklyn, NY 11204",$270K,270000,"{'latitude': 40.61441, 'longitude': -73.981064}",False,David R Maltz And Co Inc,CONDO,2,1,746,746,169428,,,44,,FOR_SALE,FOR_SALE
10,31505757,https://www.zillow.com/homedetails/1-Irving-Pl-APT-P27A-New-York-NY-10003/31505757_zpid/,https://photos.zillowstatic.com/fp/142c06ac09e1de597eae52a81f4d11c4-p_e.jpg,"1 Irving Pl APT P27A, New York, NY 10003","$3,675,000",3675000,"{'latitude': 40.7345, 'longitude': -73.9892}",False,Listing by: Site Realty Services,CONDO,3,3,1770,1770,362885,,,2,3539700,FOR_SALE,FOR_SALE
10,79732024,https://www.zillow.com/homedetails/224-01-Hillside-Ave-2-Queens-Village-NY-11427/79732024_zpid/,https://photos.zillowstatic.com/fp/695377874f41630336e2ccbc7bbccf47-p_e.jpg,"224-01 Hillside Ave #2, Queens Village, NY 11427","$258,000",258000,"{'latitude': 40.731476, 'longitude': -73.74272}",False,"Listing by: Mitra Hakimi Realty Group, LLC",CONDO,2,1,0,0,,,,44,266200,FOR_SALE,FOR_SALE
10,79717501,https://www.zillow.com/homedetails/1209-8th-Ave-APT-4L-Brooklyn-NY-11215/79717501_zpid/,https://photos.zillowstatic.com/fp/55a4625e47774708afbffb1f4d8c288e-p_e.jpg,"1209 8th Ave APT 4L, Brooklyn, NY 11215","$999,000",999000,"{'latitude': 40.663486, 'longitude': -73.980736}",False,Listing by: Compass,CONDO,2,1,0,0,,,,11,959600,FOR_SALE,FOR_SALE
10,112082111,https://www.zillow.com/homedetails/104-Presentation-Cir-Staten-Island-NY-10312/112082111_zpid/,https://photos.zillowstatic.com/fp/2759c7fa2ac42d43406b338687388b38-p_e.jpg,"104 Presentation Cir, Staten Island, NY 10312","$829,900",829900,"{'latitude': 40.55579, 'longitude': -74.18535}",False,Listing by: Berkshire Hathaway HomeService Cangiano Estates,TOWNHOUSE,3,3,1600,1600,594000,6098.4,sqft,1,805700,FOR_SALE,FOR_SALE
10,30728108,https://www.zillow.com/homedetails/1701-Gerritsen-Ave-Brooklyn-NY-11229/30728108_zpid/,https://photos.zillowstatic.com/fp/40fb299299957471b5442fec52df99e8-p_e.jpg,"1701 Gerritsen Ave, Brooklyn, NY 11229","$998,000",998000,"{'latitude': 40.6095, 'longitude': -73.943214}",False,Listing by: Century 21 Homefront,MULTI_FAMILY,4,3,2758,2758,1328000,,,9,1003100,FOR_SALE,FOR_SALE
10,2080953140,https://www.zillow.com/homedetails/786-9th-Ave-APT-2R-New-York-NY-10019/2080953140_zpid/,https://photos.zillowstatic.com/fp/582be951eaf336b659e4ddcf8a092a82-p_e.jpg,"786 9th Ave APT 2R, New York, NY 10019","$540,000",540000,"{'latitude': 40.76499, 'longitude': -73.98772}",False,Listing by: Compass,CONDO,2,1,0,0,,,,27,,FOR_SALE,FOR_SALE
10,32296594,https://www.zillow.com/homedetails/125-Decker-Ave-Staten-Island-NY-10302/32296594_zpid/,https://photos.zillowstatic.com/fp/c583173e5d766896ccca153a86401244-p_e.jpg,"125 Decker Ave, Staten Island, NY 10302","$599,999",599999,"{'latitude': 40.629356, 'longitude': -74.13533}",False,"Listing by: Neuhaus Realty, Inc.",SINGLE_FAMILY,3,2,1532,1532,489000,5227.2,sqft,5,600200,FOR_SALE,FOR_SALE
10,32328184,https://www.zillow.com/homedetails/53-Andrews-St-Staten-Island-NY-10305/32328184_zpid/,https://photos.zillowstatic.com/fp/3e4a4c9a9c2b179640260e2c000ed509-p_e.jpg,"53 Andrews St, Staten Island, NY 10305","$888,000",888000,"{'latitude': 40.590836, 'longitude': -74.072}",False,Listing by: MadisonEstates Sothebys Realty,MULTI_FAMILY,4,3,2357,2357,847000,2500,sqft,101,879000,FOR_SALE,FOR_SALE
10,32176640,https://www.zillow.com/homedetails/12056-132nd-St-Jamaica-NY-11420/32176640_zpid/,https://photos.zillowstatic.com/fp/925e44720296abc5bb668032f82a0698-p_e.jpg,"120-56 132nd Street, South Ozone Park, NY 11420","$1,599,990",1599990,"{'latitude': 40.673176, 'longitude': -73.80668}",False,Listing by: Elite Realty of USA Inc,MULTI_FAMILY,8,5,2802,2802,835000,4600,sqft,11,,FOR_SALE,FOR_SALE
10,30697114,https://www.zillow.com/homedetails/1036-78th-St-Brooklyn-NY-11228/30697114_zpid/,https://photos.zillowstatic.com/fp/e7a2a1e381f01a2bcb6a97cbe8b32cca-p_e.jpg,"1036 78th St, Brooklyn, NY 11228","$1,188,800",1188800,"{'latitude': 40.62185, 'longitude': -74.01508}",False,Listing by: Remax Edge,SINGLE_FAMILY,4,3,1992,1992,1432000,,,10,1171200,FOR_SALE,FOR_SALE
10,32313059,https://www.zillow.com/homedetails/323-Merrymount-St-Staten-Island-NY-10314/32313059_zpid/,https://photos.zillowstatic.com/fp/7b69ace277b25460bd4a28d54d78751c-p_e.jpg,"323 Merrymount St, Staten Island, NY 10314","$749,999",749999,"{'latitude': 40.586285, 'longitude': -74.16266}",False,Listing by: Ashford Homes LLC,TOWNHOUSE,3,3,2640,2640,684000,2178,sqft,3,751200,FOR_SALE,FOR_SALE
10,452302791,https://www.zillow.com/homedetails/33-43-14th-St-APT-12B-Astoria-NY-11106/452302791_zpid/,https://photos.zillowstatic.com/fp/6f616cfd0b7af488faf3055242e7040c-p_e.jpg,"33-43 14th St APT 12B, Astoria, NY 11106","$575,000",575000,"{'latitude': 40.76438, 'longitude': -73.934494}",False,Listing by: Corcoran,CONDO,2,1,880,880,,,,55,562100,FOR_SALE,FOR_SALE
